observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2021,0.2517,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/IND,2021,-2.74,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AFG,2022,41290400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AFG,2022,0.1312,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AFG,2022,-32.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ALB,2022,4104000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ALB,2022,0.013,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ALB,2022,18.55,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DZA,2022,52380100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DZA,2022,0.1664,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DZA,2022,19.1,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ASM,2022,57800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ASM,2022,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ASM,2022,33.42,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AND,2022,3700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AND,2022,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AND,2022,142.69,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AGO,2022,33779800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AGO,2022,0.1073,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AGO,2022,75.82,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AIA,2022,6800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AIA,2022,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AIA,2022,80.72,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ATA,2022,5600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ATA,2022,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ATA,2022,-92.72,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ATG,2022,184600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ATG,2022,0.0006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ATG,2022,54.97,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ARG,2022,106613200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ARG,2022,0.3388,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ARG,2022,109.55,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ARM,2022,2043700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ARM,2022,0.0065,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ARM,2022,-60.29,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ABW,2022,463900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ABW,2022,0.0015,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ABW,2022,124.23,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AUS,2022,618410500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AUS,2022,1.9651,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AUS,2022,106.64,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AUT,2022,42051100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AUT,2022,0.1336,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AUT,2022,25.36,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AZE,2022,2714900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AZE,2022,0.0086,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AZE,2022,-27.84,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BHS,2022,601200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHS,2022,0.0019,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHS,2022,78.25,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BHR,2022,67060500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHR,2022,0.2131,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHR,2022,71.79,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BGD,2022,1205347300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGD,2022,3.8301,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGD,2022,68.56,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRB,2022,1207900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRB,2022,0.0038,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRB,2022,47.31,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BLR,2022,4868300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLR,2022,0.0155,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLR,2022,5.52,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BEL,2022,752246500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEL,2022,2.3903,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEL,2022,94.47,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BLZ,2022,1138200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLZ,2022,0.0036,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLZ,2022,63.41,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BEN,2022,53478100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEN,2022,0.1699,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEN,2022,30.36,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BMU,2022,412500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BMU,2022,0.0013,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BMU,2022,24.61,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BTN,2022,66045900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BTN,2022,0.2099,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BTN,2022,27.18,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BOL,2022,8773600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BOL,2022,0.0279,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BOL,2022,26.02,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BIH,2022,1267900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BIH,2022,0.004,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BIH,2022,13.6,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BWA,2022,20773600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BWA,2022,0.066,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BWA,2022,63.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/VGB,2022,26700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/VGB,2022,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/VGB,2022,41.89,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRA,2022,483495600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRA,2022,1.5364,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRA,2022,54.17,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRN,2022,3216900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRN,2022,0.0102,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRN,2022,-30.77,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BGR,2022,18418700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGR,2022,0.0585,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGR,2022,46.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BFA,2022,14655200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BFA,2022,0.0466,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BFA,2022,-4.74,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BDI,2022,4505200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BDI,2022,0.0143,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BDI,2022,-5.09,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CAF,2022,1504400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAF,2022,0.0048,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAF,2022,-14.36,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/KHM,2022,14809400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/KHM,2022,0.0471,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/KHM,2022,18.71,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CMR,2022,30093700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CMR,2022,0.0956,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CMR,2022,45.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CAN,2022,280708200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAN,2022,0.892,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAN,2022,28.1,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CPV,2022,467400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CPV,2022,0.0015,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CPV,2022,90.51,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CYM,2022,494500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYM,2022,0.0016,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYM,2022,55.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TCD,2022,3945600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TCD,2022,0.0125,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TCD,2022,-9.89,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHL,2022,88078800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHL,2022,0.2799,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHL,2022,48.03,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHN,2022,1582154800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHN,2022,5.0275,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHN,2022,0.64,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CXR,2022,500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CXR,2022,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CCK,2022,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2022,102665800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2022,0.3262,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2022,60.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COM,2022,1720700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COM,2022,0.0055,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COM,2022,27.54,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COD,2022,42343000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COD,2022,0.1345,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COD,2022,33.16,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COG,2022,12017000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COG,2022,0.0382,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COG,2022,47.98,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COK,2022,3000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COK,2022,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COK,2022,-44.1,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CRI,2022,10996800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CRI,2022,0.0349,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CRI,2022,30.32,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CIV,2022,54289100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CIV,2022,0.1725,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CIV,2022,25.35,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/HRV,2022,37002800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/HRV,2022,0.1176,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/HRV,2022,252.49,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
