observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2022,wikidataId/Q1499,dcid:Count_Person_Urban,4137000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1499,dcid:Count_Person_Urban_Female,1941000,,NITIIndiaProjection,
2022,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2196000,,NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person_Urban,36204000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person_Urban_Female,17581000,,NITIIndiaProjection,
2022,wikidataId/Q1356,dcid:Count_Person_Urban_Male,18623000,,NITIIndiaProjection,
2021,country/IND,dcid:Count_Person_Urban,474314000,,dcs:dcAggregate/NITIIndiaProjection,
2021,country/IND,dcid:Count_Person_Urban_Female,228525000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person_Urban,174000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person_Urban_Female,81000,,NITIIndiaProjection,
2021,country/IND,dcid:Count_Person_Urban_Male,245789000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q40888,dcid:Count_Person_Urban_Male,93000,,NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person_Urban,18841000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person_Urban_Female,9359000,,NITIIndiaProjection,
2021,wikidataId/Q1159,dcid:Count_Person_Urban_Male,9482000,,NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person_Urban,390000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person_Urban_Female,184000,,NITIIndiaProjection,
2021,wikidataId/Q1162,dcid:Count_Person_Urban_Male,206000,,NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person_Urban,5423000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2636000,,NITIIndiaProjection,
2021,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2787000,,NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person_Urban,15105000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person_Urban_Female,7134000,,NITIIndiaProjection,
2021,wikidataId/Q1165,dcid:Count_Person_Urban_Male,7971000,,NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person_Urban,1212000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,547000,,NITIIndiaProjection,
2021,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,665000,,NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person_Urban,7918000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person_Urban_Female,3870000,,NITIIndiaProjection,
2021,wikidataId/Q1168,dcid:Count_Person_Urban_Male,4048000,,NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person_Urban,20680000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person_Urban_Female,9609000,,NITIIndiaProjection,
2021,wikidataId/Q1353,dcid:Count_Person_Urban_Male,11071000,,NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person_Urban,1162000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person_Urban_Female,568000,,NITIIndiaProjection,
2021,wikidataId/Q1171,dcid:Count_Person_Urban_Male,594000,,NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person_Urban,33759000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person_Urban_Female,15802000,,NITIIndiaProjection,
2021,wikidataId/Q1061,dcid:Count_Person_Urban_Male,17957000,,NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person_Urban,12253000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person_Urban_Female,5711000,,NITIIndiaProjection,
2021,wikidataId/Q1174,dcid:Count_Person_Urban_Male,6542000,,NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person_Urban,762000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person_Urban_Female,351000,,NITIIndiaProjection,
2021,wikidataId/Q1177,dcid:Count_Person_Urban_Male,411000,,NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person_Urban,4063000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1863000,,NITIIndiaProjection,
2021,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2200000,,NITIIndiaProjection,
2021,wikidataId/Q1184,dcid:Count_Person_Urban,10052000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1184,dcid:Count_Person_Urban_Female,4789000,,NITIIndiaProjection,
2021,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5263000,,NITIIndiaProjection,
2021,wikidataId/Q1185,dcid:Count_Person_Urban,29339000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1185,dcid:Count_Person_Urban_Female,14393000,,NITIIndiaProjection,
2021,wikidataId/Q1185,dcid:Count_Person_Urban_Male,14946000,,NITIIndiaProjection,
2021,wikidataId/Q1186,dcid:Count_Person_Urban,25713000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1186,dcid:Count_Person_Urban_Female,13416000,,NITIIndiaProjection,
2021,wikidataId/Q1186,dcid:Count_Person_Urban_Male,12297000,,NITIIndiaProjection,
2021,wikidataId/Q200667,dcid:Count_Person_Urban,89000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q200667,dcid:Count_Person_Urban_Female,31000,,NITIIndiaProjection,
2021,wikidataId/Q200667,dcid:Count_Person_Urban_Male,58000,,NITIIndiaProjection,
2021,wikidataId/Q26927,dcid:Count_Person_Urban,66000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q26927,dcid:Count_Person_Urban_Female,32000,,NITIIndiaProjection,
2021,wikidataId/Q26927,dcid:Count_Person_Urban_Male,34000,,NITIIndiaProjection,
2021,wikidataId/Q1188,dcid:Count_Person_Urban,24546000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1188,dcid:Count_Person_Urban_Female,11748000,,NITIIndiaProjection,
2021,wikidataId/Q1188,dcid:Count_Person_Urban_Male,12798000,,NITIIndiaProjection,
2021,wikidataId/Q1191,dcid:Count_Person_Urban,60182000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1191,dcid:Count_Person_Urban_Female,28557000,,NITIIndiaProjection,
2021,wikidataId/Q1191,dcid:Count_Person_Urban_Male,31625000,,NITIIndiaProjection,
2021,wikidataId/Q1193,dcid:Count_Person_Urban,1019000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1193,dcid:Count_Person_Urban_Female,516000,,NITIIndiaProjection,
2021,wikidataId/Q1193,dcid:Count_Person_Urban_Male,503000,,NITIIndiaProjection,
2021,wikidataId/Q1195,dcid:Count_Person_Urban,681000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1195,dcid:Count_Person_Urban_Female,341000,,NITIIndiaProjection,
2021,wikidataId/Q1195,dcid:Count_Person_Urban_Male,340000,,NITIIndiaProjection,
2021,wikidataId/Q1502,dcid:Count_Person_Urban,668000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1502,dcid:Count_Person_Urban_Female,334000,,NITIIndiaProjection,
2021,wikidataId/Q1502,dcid:Count_Person_Urban_Male,334000,,NITIIndiaProjection,
2021,wikidataId/Q1599,dcid:Count_Person_Urban,965000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1599,dcid:Count_Person_Urban_Female,459000,,NITIIndiaProjection,
2021,wikidataId/Q1599,dcid:Count_Person_Urban_Male,506000,,NITIIndiaProjection,
2021,wikidataId/Q22048,dcid:Count_Person_Urban,8519000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4110000,,NITIIndiaProjection,
2021,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4409000,,NITIIndiaProjection,
2021,wikidataId/Q66743,dcid:Count_Person_Urban,1115000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q66743,dcid:Count_Person_Urban_Female,569000,,NITIIndiaProjection,
2021,wikidataId/Q66743,dcid:Count_Person_Urban_Male,546000,,NITIIndiaProjection,
2021,wikidataId/Q22424,dcid:Count_Person_Urban,12581000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q22424,dcid:Count_Person_Urban_Female,5871000,,NITIIndiaProjection,
2021,wikidataId/Q22424,dcid:Count_Person_Urban_Male,6710000,,NITIIndiaProjection,
2021,wikidataId/Q1437,dcid:Count_Person_Urban,21075000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1437,dcid:Count_Person_Urban_Female,10064000,,NITIIndiaProjection,
2021,wikidataId/Q1437,dcid:Count_Person_Urban_Male,11011000,,NITIIndiaProjection,
2021,wikidataId/Q1505,dcid:Count_Person_Urban,314000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1505,dcid:Count_Person_Urban_Female,150000,,NITIIndiaProjection,
2021,wikidataId/Q1505,dcid:Count_Person_Urban_Male,164000,,NITIIndiaProjection,
2021,wikidataId/Q1445,dcid:Count_Person_Urban,40602000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1445,dcid:Count_Person_Urban_Female,20301000,,NITIIndiaProjection,
2021,wikidataId/Q1445,dcid:Count_Person_Urban_Male,20301000,,NITIIndiaProjection,
2021,wikidataId/Q677037,dcid:Count_Person_Urban,17605000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q677037,dcid:Count_Person_Urban_Female,8745000,,NITIIndiaProjection,
2021,wikidataId/Q677037,dcid:Count_Person_Urban_Male,8860000,,NITIIndiaProjection,
2021,wikidataId/Q77997266,dcid:Count_Person_Urban,900000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,311000,,NITIIndiaProjection,
2021,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,589000,,NITIIndiaProjection,
2021,wikidataId/Q1363,dcid:Count_Person_Urban,1540000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1363,dcid:Count_Person_Urban_Female,759000,,NITIIndiaProjection,
2021,wikidataId/Q1363,dcid:Count_Person_Urban_Male,781000,,NITIIndiaProjection,
2021,wikidataId/Q1498,dcid:Count_Person_Urban,55342000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1498,dcid:Count_Person_Urban_Female,26122000,,NITIIndiaProjection,
2021,wikidataId/Q1498,dcid:Count_Person_Urban_Male,29220000,,NITIIndiaProjection,
2021,wikidataId/Q1499,dcid:Count_Person_Urban,4041000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1499,dcid:Count_Person_Urban_Female,1896000,,NITIIndiaProjection,
2021,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2145000,,NITIIndiaProjection,
2021,wikidataId/Q1356,dcid:Count_Person_Urban,35618000,,dcs:dcAggregate/NITIIndiaProjection,
2021,wikidataId/Q1356,dcid:Count_Person_Urban_Female,17296000,,NITIIndiaProjection,
2021,wikidataId/Q1356,dcid:Count_Person_Urban_Male,18322000,,NITIIndiaProjection,
2020,country/IND,dcid:Count_Person_Urban,465364000,,dcs:dcAggregate/NITIIndiaProjection,
2020,country/IND,dcid:Count_Person_Urban_Female,224213000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q40888,dcid:Count_Person_Urban,171000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q40888,dcid:Count_Person_Urban_Female,80000,,NITIIndiaProjection,
2020,country/IND,dcid:Count_Person_Urban_Male,241151000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q40888,dcid:Count_Person_Urban_Male,91000,,NITIIndiaProjection,
2020,wikidataId/Q1159,dcid:Count_Person_Urban,18447000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1159,dcid:Count_Person_Urban_Female,9163000,,NITIIndiaProjection,
2020,wikidataId/Q1159,dcid:Count_Person_Urban_Male,9284000,,NITIIndiaProjection,
2020,wikidataId/Q1162,dcid:Count_Person_Urban,383000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1162,dcid:Count_Person_Urban_Female,180000,,NITIIndiaProjection,
2020,wikidataId/Q1162,dcid:Count_Person_Urban_Male,203000,,NITIIndiaProjection,
2020,wikidataId/Q1164,dcid:Count_Person_Urban,5326000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2589000,,NITIIndiaProjection,
2020,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2737000,,NITIIndiaProjection,
2020,wikidataId/Q1165,dcid:Count_Person_Urban,14787000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1165,dcid:Count_Person_Urban_Female,6984000,,NITIIndiaProjection,
2020,wikidataId/Q1165,dcid:Count_Person_Urban_Male,7803000,,NITIIndiaProjection,
2020,wikidataId/Q120971341,dcid:Count_Person_Urban,1197000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,540000,,NITIIndiaProjection,
2020,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,657000,,NITIIndiaProjection,
2020,wikidataId/Q1168,dcid:Count_Person_Urban,7728000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1168,dcid:Count_Person_Urban_Female,3777000,,NITIIndiaProjection,
2020,wikidataId/Q1168,dcid:Count_Person_Urban_Male,3951000,,NITIIndiaProjection,
2020,wikidataId/Q1353,dcid:Count_Person_Urban,20271000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1353,dcid:Count_Person_Urban_Female,9419000,,NITIIndiaProjection,
2020,wikidataId/Q1353,dcid:Count_Person_Urban_Male,10852000,,NITIIndiaProjection,
2020,wikidataId/Q1171,dcid:Count_Person_Urban,1138000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1171,dcid:Count_Person_Urban_Female,556000,,NITIIndiaProjection,
2020,wikidataId/Q1171,dcid:Count_Person_Urban_Male,582000,,NITIIndiaProjection,
2020,wikidataId/Q1061,dcid:Count_Person_Urban,32988000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1061,dcid:Count_Person_Urban_Female,15441000,,NITIIndiaProjection,
2020,wikidataId/Q1061,dcid:Count_Person_Urban_Male,17547000,,NITIIndiaProjection,
2020,wikidataId/Q1174,dcid:Count_Person_Urban,11923000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1174,dcid:Count_Person_Urban_Female,5557000,,NITIIndiaProjection,
2020,wikidataId/Q1174,dcid:Count_Person_Urban_Male,6366000,,NITIIndiaProjection,
2020,wikidataId/Q1177,dcid:Count_Person_Urban,756000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1177,dcid:Count_Person_Urban_Female,348000,,NITIIndiaProjection,
2020,wikidataId/Q1177,dcid:Count_Person_Urban_Male,408000,,NITIIndiaProjection,
2020,wikidataId/Q66278313,dcid:Count_Person_Urban,3999000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1834000,,NITIIndiaProjection,
2020,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2165000,,NITIIndiaProjection,
2020,wikidataId/Q1184,dcid:Count_Person_Urban,9853000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1184,dcid:Count_Person_Urban_Female,4694000,,NITIIndiaProjection,
2020,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5159000,,NITIIndiaProjection,
2020,wikidataId/Q1185,dcid:Count_Person_Urban,28817000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1185,dcid:Count_Person_Urban_Female,14137000,,NITIIndiaProjection,
2020,wikidataId/Q1185,dcid:Count_Person_Urban_Male,14680000,,NITIIndiaProjection,
2020,wikidataId/Q1186,dcid:Count_Person_Urban,24820000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1186,dcid:Count_Person_Urban_Female,12950000,,NITIIndiaProjection,
2020,wikidataId/Q1186,dcid:Count_Person_Urban_Male,11870000,,NITIIndiaProjection,
2020,wikidataId/Q200667,dcid:Count_Person_Urban,87000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q200667,dcid:Count_Person_Urban_Female,30000,,NITIIndiaProjection,
2020,wikidataId/Q200667,dcid:Count_Person_Urban_Male,57000,,NITIIndiaProjection,
2020,wikidataId/Q26927,dcid:Count_Person_Urban,66000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q26927,dcid:Count_Person_Urban_Female,32000,,NITIIndiaProjection,
2020,wikidataId/Q26927,dcid:Count_Person_Urban_Male,34000,,NITIIndiaProjection,
2020,wikidataId/Q1188,dcid:Count_Person_Urban,24142000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1188,dcid:Count_Person_Urban_Female,11555000,,NITIIndiaProjection,
2020,wikidataId/Q1188,dcid:Count_Person_Urban_Male,12587000,,NITIIndiaProjection,
2020,wikidataId/Q1191,dcid:Count_Person_Urban,59341000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1191,dcid:Count_Person_Urban_Female,28158000,,NITIIndiaProjection,
2020,wikidataId/Q1191,dcid:Count_Person_Urban_Male,31183000,,NITIIndiaProjection,
2020,wikidataId/Q1193,dcid:Count_Person_Urban,1001000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1193,dcid:Count_Person_Urban_Female,507000,,NITIIndiaProjection,
2020,wikidataId/Q1193,dcid:Count_Person_Urban_Male,494000,,NITIIndiaProjection,
2020,wikidataId/Q1195,dcid:Count_Person_Urban,673000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1195,dcid:Count_Person_Urban_Female,337000,,NITIIndiaProjection,
2020,wikidataId/Q1195,dcid:Count_Person_Urban_Male,336000,,NITIIndiaProjection,
2020,wikidataId/Q1502,dcid:Count_Person_Urban,659000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1502,dcid:Count_Person_Urban_Female,329000,,NITIIndiaProjection,
2020,wikidataId/Q1502,dcid:Count_Person_Urban_Male,330000,,NITIIndiaProjection,
2020,wikidataId/Q1599,dcid:Count_Person_Urban,924000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1599,dcid:Count_Person_Urban_Female,440000,,NITIIndiaProjection,
2020,wikidataId/Q1599,dcid:Count_Person_Urban_Male,484000,,NITIIndiaProjection,
2020,wikidataId/Q22048,dcid:Count_Person_Urban,8379000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4042000,,NITIIndiaProjection,
2020,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4337000,,NITIIndiaProjection,
2020,wikidataId/Q66743,dcid:Count_Person_Urban,1088000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q66743,dcid:Count_Person_Urban_Female,555000,,NITIIndiaProjection,
2020,wikidataId/Q66743,dcid:Count_Person_Urban_Male,533000,,NITIIndiaProjection,
2020,wikidataId/Q22424,dcid:Count_Person_Urban,12383000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q22424,dcid:Count_Person_Urban_Female,5779000,,NITIIndiaProjection,
2020,wikidataId/Q22424,dcid:Count_Person_Urban_Male,6604000,,NITIIndiaProjection,
2020,wikidataId/Q1437,dcid:Count_Person_Urban,20717000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1437,dcid:Count_Person_Urban_Female,9893000,,NITIIndiaProjection,
2020,wikidataId/Q1437,dcid:Count_Person_Urban_Male,10824000,,NITIIndiaProjection,
2020,wikidataId/Q1505,dcid:Count_Person_Urban,297000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1505,dcid:Count_Person_Urban_Female,142000,,NITIIndiaProjection,
2020,wikidataId/Q1505,dcid:Count_Person_Urban_Male,155000,,NITIIndiaProjection,
2020,wikidataId/Q1445,dcid:Count_Person_Urban,40116000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1445,dcid:Count_Person_Urban_Female,20058000,,NITIIndiaProjection,
2020,wikidataId/Q1445,dcid:Count_Person_Urban_Male,20058000,,NITIIndiaProjection,
2020,wikidataId/Q677037,dcid:Count_Person_Urban,17232000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q677037,dcid:Count_Person_Urban_Female,8560000,,NITIIndiaProjection,
2020,wikidataId/Q677037,dcid:Count_Person_Urban_Male,8672000,,NITIIndiaProjection,
2020,wikidataId/Q77997266,dcid:Count_Person_Urban,824000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,289000,,NITIIndiaProjection,
2020,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,535000,,NITIIndiaProjection,
2020,wikidataId/Q1363,dcid:Count_Person_Urban,1480000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1363,dcid:Count_Person_Urban_Female,730000,,NITIIndiaProjection,
2020,wikidataId/Q1363,dcid:Count_Person_Urban_Male,750000,,NITIIndiaProjection,
2020,wikidataId/Q1498,dcid:Count_Person_Urban,54385000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1498,dcid:Count_Person_Urban_Female,25671000,,NITIIndiaProjection,
2020,wikidataId/Q1498,dcid:Count_Person_Urban_Male,28714000,,NITIIndiaProjection,
2020,wikidataId/Q1499,dcid:Count_Person_Urban,3945000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1499,dcid:Count_Person_Urban_Female,1851000,,NITIIndiaProjection,
2020,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2094000,,NITIIndiaProjection,
2020,wikidataId/Q1356,dcid:Count_Person_Urban,35021000,,dcs:dcAggregate/NITIIndiaProjection,
2020,wikidataId/Q1356,dcid:Count_Person_Urban_Female,17006000,,NITIIndiaProjection,
2020,wikidataId/Q1356,dcid:Count_Person_Urban_Male,18015000,,NITIIndiaProjection,
2019,country/IND,dcid:Count_Person_Urban,456116000,,dcs:dcAggregate/NITIIndiaProjection,
2019,country/IND,dcid:Count_Person_Urban_Female,219752000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q40888,dcid:Count_Person_Urban,168000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q40888,dcid:Count_Person_Urban_Female,78000,,NITIIndiaProjection,
2019,country/IND,dcid:Count_Person_Urban_Male,236364000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q40888,dcid:Count_Person_Urban_Male,90000,,NITIIndiaProjection,
2019,wikidataId/Q1159,dcid:Count_Person_Urban,18036000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1159,dcid:Count_Person_Urban_Female,8959000,,NITIIndiaProjection,
2019,wikidataId/Q1159,dcid:Count_Person_Urban_Male,9077000,,NITIIndiaProjection,
2019,wikidataId/Q1162,dcid:Count_Person_Urban,376000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1162,dcid:Count_Person_Urban_Female,177000,,NITIIndiaProjection,
2019,wikidataId/Q1162,dcid:Count_Person_Urban_Male,199000,,NITIIndiaProjection,
2019,wikidataId/Q1164,dcid:Count_Person_Urban,5227000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2541000,,NITIIndiaProjection,
2019,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2686000,,NITIIndiaProjection,
2019,wikidataId/Q1165,dcid:Count_Person_Urban,14474000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1165,dcid:Count_Person_Urban_Female,6836000,,NITIIndiaProjection,
2019,wikidataId/Q1165,dcid:Count_Person_Urban_Male,7638000,,NITIIndiaProjection,
2019,wikidataId/Q120971341,dcid:Count_Person_Urban,1182000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,533000,,NITIIndiaProjection,
2019,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,649000,,NITIIndiaProjection,
2019,wikidataId/Q1168,dcid:Count_Person_Urban,7535000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1168,dcid:Count_Person_Urban_Female,3683000,,NITIIndiaProjection,
2019,wikidataId/Q1168,dcid:Count_Person_Urban_Male,3852000,,NITIIndiaProjection,
2019,wikidataId/Q1353,dcid:Count_Person_Urban,19870000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1353,dcid:Count_Person_Urban_Female,9233000,,NITIIndiaProjection,
2019,wikidataId/Q1353,dcid:Count_Person_Urban_Male,10637000,,NITIIndiaProjection,
2019,wikidataId/Q1171,dcid:Count_Person_Urban,1114000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1171,dcid:Count_Person_Urban_Female,544000,,NITIIndiaProjection,
2019,wikidataId/Q1171,dcid:Count_Person_Urban_Male,570000,,NITIIndiaProjection,
2019,wikidataId/Q1061,dcid:Count_Person_Urban,32204000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1061,dcid:Count_Person_Urban_Female,15074000,,NITIIndiaProjection,
2019,wikidataId/Q1061,dcid:Count_Person_Urban_Male,17130000,,NITIIndiaProjection,
2019,wikidataId/Q1174,dcid:Count_Person_Urban,11587000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1174,dcid:Count_Person_Urban_Female,5401000,,NITIIndiaProjection,
2019,wikidataId/Q1174,dcid:Count_Person_Urban_Male,6186000,,NITIIndiaProjection,
2019,wikidataId/Q1177,dcid:Count_Person_Urban,749000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1177,dcid:Count_Person_Urban_Female,345000,,NITIIndiaProjection,
2019,wikidataId/Q1177,dcid:Count_Person_Urban_Male,404000,,NITIIndiaProjection,
2019,wikidataId/Q66278313,dcid:Count_Person_Urban,3934000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1804000,,NITIIndiaProjection,
2019,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2130000,,NITIIndiaProjection,
2019,wikidataId/Q1184,dcid:Count_Person_Urban,9649000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1184,dcid:Count_Person_Urban_Female,4597000,,NITIIndiaProjection,
2019,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5052000,,NITIIndiaProjection,
2019,wikidataId/Q1185,dcid:Count_Person_Urban,28275000,,dcs:dcAggregate/NITIIndiaProjection,
2019,wikidataId/Q1185,dcid:Count_Person_Urban_Female,13871000,,NITIIndiaProjection,
2019,wikidataId/Q1185,dcid:Count_Person_Urban_Male,14404000,,NITIIndiaProjection,
